User Id,Region,Device,Channel,Session Start,Session End,SessionDurationSec,Session Date,Month,Day,Hour of day,Order Dt,Revenue,Payment Type,Promo code
416793375604,United States,iPhone,социальные сети,2019-06-08 18:19:03,2019-06-08 19:34:09,4505.999999726191,2019-06-08,6,6,19,,,,
938260058903,United States,Android,социальные сети,2019-06-08 17:25:11,2019-06-08 17:43:37,1106.0000001685694,2019-06-08,6,6,17,,,,
598764934987,United States,iPhone,organic,2019-06-09 00:02:28,2019-06-09 01:09:46,4037.9999997094274,2019-06-09,6,7,1,,,,
611532033972,Germany,iPhone,реклама у блогеров,2019-06-09 22:34:12,2019-06-09 22:37:06,174.0000004414469,2019-06-09,6,7,22,,,,
921426686591,United States,PC,organic,2019-06-09 13:37:44,2019-06-09 14:00:13,1349.0000003948808,2019-06-09,6,7,14,,,,
84932638087,Germany,iPhone,organic,2019-06-10 17:36:58,2019-06-10 17:38:26,87.99999982584268,2019-06-10,6,1,17,,,,
806251552695,UK,PC,реклама у блогеров,2019-06-10 13:05:54,2019-06-10 13:30:18,1463.9999996172264,2019-06-10,6,1,13,2019-06-10 13:06:11,4999.0,Debit card,0.0
507049613977,United States,Android,organic,2019-06-10 19:20:51,2019-06-10 20:14:06,3195.0000000419095,2019-06-10,6,1,20,,,,
569088782411,United States,Android,социальные сети,2019-06-10 14:54:07,2019-06-10 15:08:13,846.0000003688037,2019-06-10,6,1,15,,,,
720808240477,United States,iPhone,organic,2019-06-10 13:01:36,2019-06-10 13:10:14,517.9999997606501,2019-06-10,6,1,13,,,,
134214602428,Unjted States,Android,социальные сети,2019-06-11 02:35:48,2019-06-11 03:45:47,4199.000000255182,2019-06-11,6,2,3,2019-06-11 02:35:48,4999.0,Mobile payments,1.0
134214602428,Unjted States,Android,социальные сети,2019-06-11 02:35:48,2019-06-11 03:45:47,4199.000000255182,2019-06-11,6,2,3,2019-06-11 02:35:48,4999.0,Mobile payments,1.0
262776564104,Germany,Android,реклама у блогеров,2019-06-11 07:29:21,2019-06-11 07:37:04,462.9999994765967,2019-06-11,6,2,7,2019-06-11 07:29:21,4999.0,Mobile payments,0.0
269908808806,United States,iPhone,социальные сети,2019-06-11 18:15:26,2019-06-11 18:24:30,543.9999995520338,2019-06-11,6,2,18,2019-06-11 18:15:26,4999.0,Debit card,1.0
892665734409,United States,iPhone,социальные сети,2019-06-11 13:33:21,2019-06-11 14:22:07,2926.0000000242144,2019-06-11,6,2,14,2019-06-11 13:33:21,4999.0,Mobile payments,0.0
714643798116,Germany,Android,organic,2019-06-11 01:28:42,2019-06-11 01:59:27,1845.0000000419095,2019-06-11,6,2,1,,,,
160469952448,germany,android,контекстная реклама,2019-06-12 23:57:21,2019-06-13 00:52:50,3328.999999933876,2019-06-12,6,3,0,2019-06-12 23:57:21,5999.0,Credit card,1.0
644167552677,United States,iPhone,социальные сети,2019-06-12 23:11:24,2019-06-12 23:22:31,667.0000000158325,2019-06-12,6,3,23,2019-06-12 23:11:24,4999.0,E-wallet,0.0
19995576304,Franсe,iPhone,контекстная реклама,2019-06-13 16:12:24,2019-06-13 16:26:46,861.999999708496,2019-06-13,6,4,16,2019-06-13 16:12:24,5999.0,Mobile payments,0.0
45338571593,Unjted States,iPhone,organic,2019-06-13 19:51:36,2019-06-13 20:44:55,3199.0000003483146,2019-06-13,6,4,20,2019-06-13 19:51:36,4999.0,Mobile payments,1.0
71585633472,Unjted States,Mac,социальные сети,2019-06-13 18:03:42,2019-06-13 18:27:08,1406.0000005178154,2019-06-13,6,4,18,2019-06-13 18:03:42,9999.0,Debit card,1.0
153891479761,UK,Android,organic,2019-06-13 02:34:06,2019-06-13 04:30:17,6971.00000011269,2019-06-13,6,4,4,2019-06-13 02:34:06,5999.0,Credit card,1.0
525642030893,United States,iPhone,социальные сети,2019-06-13 03:27:38,2019-06-13 03:41:46,848.0000002076849,2019-06-13,6,4,3,2019-06-13 03:27:38,5999.0,E-wallet,0.0
588840798518,United States,Mac,organic,2019-06-13 07:50:01,2019-06-13 07:51:06,65.0000001071021,2019-06-13,6,4,7,2019-06-13 07:50:01,4999.0,Mobile payments,0.0
440897832952,United States,Android,organic,2019-06-14 03:35:29,2019-06-14 05:18:45,6195.999999996275,2019-06-14,6,5,5,2019-06-14 03:35:29,4999.0,Mobile payments,1.0
453757741263,France,Android,реклама у блогеров,2019-06-14 16:40:00,2019-06-14 19:04:15,8655.000000237487,2019-06-14,6,5,19,,,,
887034858344,United States,PC,социальные сети,2019-06-14 10:00:54,2019-06-14 10:26:07,1513.0000003846362,2019-06-14,6,5,10,,,,
1669414933,UK,PC,контекстная реклама,2019-06-15 06:42:23,2019-06-15 06:53:33,670.0000000884756,2019-06-15,6,6,6,,,,
197459266992,Unjted States,Mac,социальные сети,2019-06-15 03:52:58,2019-06-15 04:31:00,2282.000000355765,2019-06-15,6,6,4,,,,
652940440512,Franсe,iPhone,organic,2019-06-15 19:18:58,2019-06-15 19:24:08,310.0000001722947,2019-06-15,6,6,19,,,,
404658130634,United States,iPhone,реклама у блогеров,2019-06-16 10:17:03,2019-06-16 11:00:50,2626.9999999087304,2019-06-16,6,7,11,,,,
939647950370,UK,Android,organic,2019-06-16 05:41:41,2019-06-16 06:51:24,4182.999999658205,2019-06-16,6,7,6,,,,
556307939826,United States,iPhone,organic,2019-06-17 03:51:21,2019-06-17 03:58:51,450.0000002095476,2019-06-17,6,1,3,2019-06-17 03:51:24,4999.0,Debit card,0.0
358108644342,United States,Android,organic,2019-06-17 10:23:33,2019-06-17 10:25:37,124.00000006891787,2019-06-17,6,1,10,,,,
505009341391,United States,iPhone,organic,2019-06-18 01:15:59,2019-06-18 02:03:42,2862.9999997559935,2019-06-18,6,2,2,2019-06-18 01:16:34,4999.0,Mobile payments,0.0
338343388023,United States,PC,социальные сети,2019-06-18 15:23:56,2019-06-18 15:34:39,643.0000000633299,2019-06-18,6,2,15,,,,
405998735208,United States,Mac,organic,2019-06-18 05:06:38,2019-06-18 05:10:37,238.99999991990626,2019-06-18,6,2,5,,,,
45032474786,Germany,Android,organic,2019-06-19 10:24:40,2019-06-19 10:46:19,1299.0000000223517,2019-06-19,6,3,10,,,,
148334863331,Unjted States,Android,социальные сети,2019-06-19 14:22:16,2019-06-19 14:45:09,1372.9999997187406,2019-06-19,6,3,14,,,,
225070568352,United States,iPhone,социальные сети,2019-06-19 02:49:36,2019-06-19 03:00:41,665.0000001769513,2019-06-19,6,3,3,,,,
490844809360,United States,Android,социальные сети,2019-06-19 23:19:48,2019-06-20 00:39:07,4758.999999775551,2019-06-19,6,3,0,,,,
707022634350,United States,Android,organic,2019-06-19 07:33:18,2019-06-19 07:43:27,609.0000002877787,2019-06-19,6,3,7,,,,
167183665725,Unjted States,Android,социальные сети,2019-06-20 05:19:01,2019-06-20 05:31:04,723.0000005336478,2019-06-20,6,4,5,,,,
326197980867,United States,Mac,социальные сети,2019-06-20 09:30:51,2019-06-20 10:02:25,1893.9999995520338,2019-06-20,6,4,10,2019-06-20 09:31:19,4999.0,E-wallet,0.0
344597882238,United States,PC,organic,2019-06-20 07:04:06,2019-06-20 07:23:39,1173.0000001145527,2019-06-20,6,4,7,2019-06-20 07:04:24,4999.0,Cash,0.0
231190459603,France,Android,контекстная реклама,2019-06-20 22:05:02,2019-06-20 22:47:29,2547.000000067055,2019-06-20,6,4,22,,,,
824927060448,United States,iPhone,социальные сети,2019-06-20 00:50:05,2019-06-20 01:09:21,1155.9999999124557,2019-06-20,6,4,1,,,,
984891908628,United States,Android,социальные сети,2019-06-20 23:43:08,2019-06-20 23:46:15,187.00000033713877,2019-06-20,6,4,23,,,,
161534292185,Unjted States,iPhone,социальные сети,2019-06-21 00:52:09,2019-06-21 00:54:29,140.0000000372529,2019-06-21,6,5,0,,,,
285207321582,United States,PC,organic,2019-06-21 16:24:35,2019-06-21 16:33:24,528.9999998174608,2019-06-21,6,5,16,2019-06-21 16:24:39,4999.0,Credit card,1.0
435862962776,United States,iPhone,социальные сети,2019-06-21 19:52:26,2019-06-21 20:04:56,750.0000005587935,2019-06-21,6,5,20,,,,
943600299167,United States,Android,реклама у блогеров,2019-06-21 14:16:32,2019-06-21 14:35:03,1111.0000000800937,2019-06-21,6,5,14,,,,
14504208550,Germany,iPhone,organic,2019-06-22 04:52:06,2019-06-22 05:31:33,2367.0000001089647,2019-06-22,6,6,5,,,,
215650526068,UK,Android,organic,2019-06-22 05:30:56,2019-06-22 06:18:03,2826.9999995129183,2019-06-22,6,6,6,,,,
217700626637,United States,iPhone,социальные сети,2019-06-22 20:33:59,2019-06-22 21:20:19,2780.000000470318,2019-06-22,6,6,21,,,,
379592803450,France,Mac,контекстная реклама,2019-06-22 00:52:56,2019-06-22 00:57:47,291.0000001313165,2019-06-22,6,6,0,2019-06-22 00:52:58,4999.0,Cash,1.0
778085213148,Frаnce,PC,контекстная реклама,2019-06-22 00:52:27,2019-06-22 01:05:57,810.0000001257285,2019-06-22,6,6,1,2019-06-22 00:52:34,4999.0,Credit card,0.0
671455685169,United States,Android,organic,2019-06-22 16:27:51,2019-06-22 16:28:28,36.99999984819442,2019-06-22,6,6,16,,,,
62189169990,Unjted States,iPhone,organic,2019-06-23 09:36:44,2019-06-23 09:44:14,450.0000002095476,2019-06-23,6,7,9,,,,
144808909635,Germany,PC,organic,2019-06-23 18:10:17,2019-06-23 18:45:02,2084.999999566935,2019-06-23,6,7,18,,,,
191355861347,Unjted States,Mac,organic,2019-06-23 10:14:44,2019-06-23 11:34:05,4760.999999614432,2019-06-23,6,7,11,,,,
598603946874,United States,iPhone,organic,2019-06-23 18:28:32,2019-06-23 19:51:45,4993.000000412576,2019-06-23,6,7,19,2019-06-23 18:29:41,4999.0,E-wallet,0.0
566646931044,UK,iPhone,organic,2019-06-23 09:01:45,2019-06-23 10:14:20,4355.00000026077,2019-06-23,6,7,10,,,,
705317879065,Frаnce,PC,контекстная реклама,2019-06-23 23:37:14,2019-06-24 00:34:36,3441.9999999459833,2019-06-23,6,7,0,,,,
770248390387,UK,Android,organic,2019-06-23 19:01:36,2019-06-23 19:02:09,32.99999954178929,2019-06-23,6,7,19,,,,
852042825479,United States,Mac,социальные сети,2019-06-23 08:43:18,2019-06-23 09:05:18,1319.9999999022111,2019-06-23,6,7,9,,,,
962166838007,Germany,iPhone,organic,2019-06-23 01:27:57,2019-06-23 02:17:20,2962.999999872409,2019-06-23,6,7,2,,,,
63599061646,Germany,Mac,контекстная реклама,2019-06-24 15:35:27,2019-06-24 15:48:39,792.0000003185123,2019-06-24,6,1,15,,,,
971601377702,United States,Android,социальные сети,2019-06-24 18:55:43,2019-06-24 19:16:45,1262.0000001741573,2019-06-24,6,1,19,2019-06-24 18:55:59,5999.0,Cash,0.0
423390082731,United States,iPhone,социальные сети,2019-06-24 18:36:12,2019-06-24 21:02:35,8782.999999984168,2019-06-24,6,1,21,,,,
493399579444,UK,PC,реклама у блогеров,2019-06-24 22:33:08,2019-06-24 23:45:36,4347.999999881722,2019-06-24,6,1,23,,,,
630566306460,United States,Android,социальные сети,2019-06-24 23:19:45,2019-06-24 23:24:39,294.00000020395964,2019-06-24,6,1,23,,,,
92014797334,Germany,Mac,контекстная реклама,2019-06-25 06:08:16,2019-06-25 06:32:16,1439.9999996647239,2019-06-25,6,2,6,,,,
153141935711,Unjted States,Android,organic,2019-06-25 20:47:16,2019-06-25 21:09:49,1353.0000000726432,2019-06-25,6,2,21,,,,
116279690520,Germany,PC,реклама у блогеров,2019-06-25 16:45:29,2019-06-25 16:47:22,113.0000000121072,2019-06-25,6,2,16,2019-06-25 16:45:29,5999.0,Cash,0.0
234905069276,UK,Android,контекстная реклама,2019-06-25 07:44:24,2019-06-25 08:13:56,1771.99999995064,2019-06-25,6,2,8,2019-06-25 07:44:24,4999.0,E-wallet,1.0
246592931770,United States,Android,социальные сети,2019-06-25 18:10:46,2019-06-25 18:27:38,1011.9999995687976,2019-06-25,6,2,18,,,,
460709607188,United States,PC,organic,2019-06-25 08:00:57,2019-06-25 08:46:15,2718.000000435859,2019-06-25,6,2,8,2019-06-25 08:00:57,4999.0,Mobile payments,0.0
470782333023,UK,PC,контекстная реклама,2019-06-25 13:01:22,2019-06-25 13:17:50,987.9999996162951,2019-06-25,6,2,13,2019-06-25 13:01:22,5999.0,Cash,0.0
962321165266,UK,Mac,organic,2019-06-25 08:30:22,2019-06-25 10:39:31,7749.0000003017485,2019-06-25,6,2,10,2019-06-25 08:30:22,5999.0,E-wallet,0.0
971961738449,United States,Android,социальные сети,2019-06-25 16:15:59,2019-06-25 16:22:03,363.99999959394336,2019-06-25,6,2,16,2019-06-25 16:16:03,5999.0,E-wallet,0.0
905624947759,France,PC,organic,2019-06-25 23:25:18,2019-06-25 23:37:45,746.9999998575076,2019-06-25,6,2,23,,,,
435948527185,France,PC,контекстная реклама,2019-06-26 18:11:30,2019-06-26 18:13:53,143.00000010989606,2019-06-26,6,3,18,2019-06-26 18:11:30,5999.0,Cash,0.0
446752768306,germany,PC,organic,2019-06-26 17:51:03,2019-06-26 18:32:12,2469.0000000642613,2019-06-26,6,3,18,2019-06-26 17:51:03,5999.0,Cash,0.0
653722007367,Frаnce,Mac,контекстная реклама,2019-06-26 04:46:54,2019-06-26 04:52:39,345.0000001816079,2019-06-26,6,3,4,2019-06-26 04:46:54,4999.0,Mobile payments,0.0
803761447982,Germany,Android,organic,2019-06-26 22:14:53,2019-06-26 22:55:43,2450.000000023283,2019-06-26,6,3,22,2019-06-26 22:14:53,5999.0,Cash,0.0
529528191647,Germany,PC,контекстная реклама,2019-06-26 04:37:23,2019-06-26 04:44:35,432.00000040233135,2019-06-26,6,3,4,,,,
908594618106,United States,Mac,organic,2019-06-26 17:39:22,2019-06-26 17:50:10,647.9999999748543,2019-06-26,6,3,17,,,,
985700502941,Germany,PC,контекстная реклама,2019-06-26 07:23:59,2019-06-26 07:39:58,959.0000003809109,2019-06-26,6,3,7,,,,
986008300917,germany,android,контексная реклама,2019-06-26 18:55:44,2019-06-26 19:41:17,2732.9999995417893,2019-06-26,6,3,19,,,,
78198165744,UK,PC,контекстная реклама,2019-06-27 17:08:59,2019-06-27 17:45:34,2195.000000135042,2019-06-27,6,4,17,,,,
223887921055,France,Android,organic,2019-06-27 05:07:08,2019-06-27 05:33:23,1574.9999997904524,2019-06-27,6,4,5,,,,
463783289437,United States,Mac,социальные сети,2019-06-27 02:21:59,2019-06-27 02:46:09,1450.0000001164153,2019-06-27,6,4,2,,,,
497132763431,germany,PC,контекстная реклама,2019-06-27 22:42:27,2019-06-27 23:00:00,1053.00000035204,2019-06-27,6,4,23,,,,
541449911887,United States,Mac,социальные сети,2019-06-27 20:40:57,2019-06-27 21:18:43,2265.9999997587875,2019-06-27,6,4,21,,,,
574654262269,France,iPhone,контекстная реклама,2019-06-27 01:12:10,2019-06-27 01:51:02,2332.0000000996515,2019-06-27,6,4,1,,,,
580754463035,UK,PC,контекстная реклама,2019-06-27 15:04:42,2019-06-27 15:15:22,639.9999999906868,2019-06-27,6,4,15,,,,
778641898334,United States,Android,социальные сети,2019-06-27 15:15:58,2019-06-27 15:49:46,2028.0000000726432,2019-06-27,6,4,15,,,,
945365457169,United States,PC,organic,2019-06-27 09:42:14,2019-06-27 10:04:22,1327.9999998863786,2019-06-27,6,4,10,,,,
43246225230,Unjted States,iPhone,organic,2019-06-28 05:02:45,2019-06-28 05:37:32,2087.000000034459,2019-06-28,6,5,5,,,,
127118189446,Unjted States,iPhone,organic,2019-06-28 09:44:49,2019-06-28 09:45:30,41.00000015459955,2019-06-28,6,5,9,,,,
87458247642,UK,Mac,контекстная реклама,2019-06-28 16:55:35,2019-06-28 17:22:30,1615.0000003399327,2019-06-28,6,5,17,2019-06-28 16:55:52,4999.0,E-wallet,0.0
324558127766,United States,Android,социальные сети,2019-06-28 00:39:02,2019-06-28 02:34:25,6923.000000207685,2019-06-28,6,5,2,2019-06-26 07:23:59,4999.0,E-wallet,1.0
351055469744,United States,iPhone,социальные сети,2019-06-28 02:45:21,2019-06-28 03:13:42,1700.9999996982515,2019-06-28,6,5,3,,,,
784827654174,UK,PC,organic,2019-06-28 08:40:43,2019-06-28 11:29:37,10134.00000021793,2019-06-28,6,5,11,,,,
216414269770,United States,iPhone,organic,2019-06-29 04:41:51,2019-06-29 04:45:14,202.99999967683107,2019-06-29,6,6,4,,,,
560039764894,United States,iPhone,organic,2019-06-29 06:41:06,2019-06-29 07:01:12,1206.0000002849847,2019-06-29,6,6,7,,,,
626358810945,United States,Mac,социальные сети,2019-06-29 14:01:41,2019-06-29 14:27:15,1534.0000002644956,2019-06-29,6,6,14,,,,
690016644539,Franсe,Android,контекстная реклама,2019-06-29 05:42:26,2019-06-29 06:09:12,1606.0000001220033,2019-06-29,6,6,6,,,,
825018278939,United States,Android,социальные сети,2019-06-29 11:59:40,2019-06-29 13:02:04,3744.0000001341105,2019-06-29,6,6,13,,,,
74843425432,UK,Android,контекстная реклама,2019-06-30 20:17:24,2019-06-30 20:21:44,260.0000004284084,2019-06-30,6,7,20,,,,
148734740476,Unjted States,iPhone,социальные сети,2019-06-30 12:34:53,2019-06-30 12:49:39,885.9999996609986,2019-06-30,6,7,12,,,,
165838075808,Unjted States,iPhone,социальные сети,2019-06-30 05:48:25,2019-06-30 06:02:49,864.00000017602,2019-06-30,6,7,6,,,,
525180391737,United States,Android,социальные сети,2019-06-30 21:22:37,2019-06-30 23:54:15,9098.000000067987,2019-06-30,6,7,23,2019-06-30 21:24:46,4999.0,E-wallet,0.0
397879704040,United States,Mac,organic,2019-06-30 20:29:39,2019-06-30 21:22:22,3163.0000001052395,2019-06-30,6,7,21,,,,
434852403169,United States,Android,социальные сети,2019-06-30 21:49:37,2019-06-30 21:53:20,222.99999995157123,2019-06-30,6,7,21,,,,
813911122639,Germany,Mac,контекстная реклама,2019-06-30 02:43:05,2019-06-30 03:47:31,3866.000000364147,2019-06-30,6,7,3,,,,
115469983004,Unjted States,Android,социальные сети,2019-07-01 12:45:36,2019-07-01 13:30:11,2674.9999998137355,2019-07-01,7,1,13,2019-07-01 12:45:36,4999.0,Mobile payments,1.0
434852403169,,,,2019-07-01 07:36:39,2019-07-01 07:52:15,936.0000000335276,2019-07-01,7,1,7,2019-07-01 07:36:46,4999.0,Debit card,1.0
499245106376,Germany,iPhone,organic,2019-07-01 11:21:12,2019-07-01 11:38:07,1014.9999996414408,2019-07-01,7,1,11,2019-07-01 11:21:12,9999.0,Mobile payments,0.0
793428239180,UK,Android,контекстная реклама,2019-07-01 23:23:59,2019-07-02 00:19:39,3339.999999990687,2019-07-01,7,1,0,2019-07-01 23:23:59,4999.0,E-wallet,0.0
895126734577,United States,iPhone,социальные сети,2019-07-01 14:58:35,2019-07-01 15:57:57,3561.999999708496,2019-07-01,7,1,15,2019-07-01 14:58:35,4999.0,Mobile payments,0.0
966699244119,United States,iPhone,organic,2019-07-01 18:59:37,2019-07-01 19:01:20,103.00000018905848,2019-07-01,7,1,19,2019-07-01 18:59:37,4999.0,Debit card,0.0
784246848479,UK,Mac,контекстная реклама,2019-07-01 13:54:45,2019-07-01 14:57:57,3792.0000000391155,2019-07-01,7,1,14,,,,
372244223168,United States,iPhone,organic,2019-07-02 08:06:34,2019-07-02 08:40:26,2032.0000003790483,2019-07-02,7,2,8,2019-07-02 08:06:34,5999.0,Credit card,1.0
778027854258,United States,iPhone,социальные сети,2019-07-02 06:51:15,2019-07-02 07:49:32,3496.999999601394,2019-07-02,7,2,7,2019-07-02 06:51:15,5999.0,Credit card,0.0
916472122757,United States,PC,organic,2019-07-02 16:46:19,2019-07-02 17:17:18,1859.0000001713634,2019-07-02,7,2,17,2019-07-02 16:46:19,4999.0,Mobile payments,0.0
359245761000,United States,PC,organic,2019-07-02 21:52:54,2019-07-02 21:57:14,259.99999979976565,2019-07-02,7,2,21,,,,
657504295064,Frаnce,Android,email-рассылки,2019-07-02 12:44:56,2019-07-02 13:32:34,2858.000000473112,2019-07-02,7,2,13,,,,
818318162415,United States,Mac,organic,2019-07-02 12:30:55,2019-07-02 13:11:28,2432.999999821186,2019-07-02,7,2,13,,,,
959904130474,UK,PC,реклама у блогеров,2019-07-02 09:48:18,2019-07-02 10:02:52,873.9999999990687,2019-07-02,7,2,10,,,,
104504715148,UK,Mac,контекстная реклама,2019-07-03 20:08:36,2019-07-03 20:29:09,1232.9999996814877,2019-07-03,7,3,20,,,,
286054316189,UK,Android,контекстная реклама,2019-07-03 16:00:08,2019-07-03 16:05:56,348.00000025425106,2019-07-03,7,3,16,,,,
65051559384,Unjted States,iPhone,социальные сети,2019-07-03 15:19:54,2019-07-03 15:39:23,1168.9999998081475,2019-07-03,7,3,15,2019-07-03 15:19:54,4999.0,E-wallet,1.0
122607423868,Unjted States,iPhone,organic,2019-07-03 06:34:00,2019-07-03 06:41:38,458.0000001937151,2019-07-03,7,3,6,2019-07-03 06:34:03,4999.0,Credit card,1.0
615072217772,United States,Mac,organic,2019-07-03 09:46:27,2019-07-03 10:15:46,1759.000000054948,2019-07-03,7,3,10,,,,
683967200944,United States,Mac,социальные сети,2019-07-03 13:43:31,2019-07-03 14:24:21,2450.000000023283,2019-07-03,7,3,14,,,,
795637631144,United States,Android,реклама у блогеров,2019-07-03 10:04:36,2019-07-03 11:28:45,5048.999999673106,2019-07-03,7,3,11,,,,
798426075383,United States,Mac,реклама у блогеров,2019-07-03 11:01:16,2019-07-03 11:05:03,227.00000025797635,2019-07-03,7,3,11,,,,
158538625073,Unjted States,PC,социальные сети,2019-07-04 16:36:27,2019-07-04 16:48:19,711.9999998481944,2019-07-04,7,4,16,,,,
222712666846,United States,Android,социальные сети,2019-07-04 17:51:53,2019-07-04 17:56:36,283.00000014714897,2019-07-04,7,4,17,,,,
256940354640,Germany,PC,контекстная реклама,2019-07-04 06:02:43,2019-07-04 07:27:30,5087.000000383705,2019-07-04,7,4,7,,,,
478259517211,United States,iPhone,социальные сети,2019-07-04 15:27:01,2019-07-04 15:46:42,1181.0000000987202,2019-07-04,7,4,15,2019-07-04 15:27:16,4999.0,Debit card,0.0
407113930499,United States,iPhone,социальные сети,2019-07-04 18:35:56,2019-07-04 18:40:34,278.0000002356246,2019-07-04,7,4,18,,,,
436227557586,United States,iPhone,социальные сети,2019-07-04 05:15:37,2019-07-04 05:23:16,459.00000042747706,2019-07-04,7,4,5,,,,
550788547501,UK,Android,контекстная реклама,2019-07-04 08:38:49,2019-07-04 09:28:03,2953.9999996544793,2019-07-04,7,4,9,,,,
720638598102,United States,Mac,контекстная реклама,2019-07-04 08:04:54,2019-07-04 08:14:39,585.0000003352761,2019-07-04,7,4,8,,,,
102993070550,Unjted States,iPhone,organic,2019-07-05 10:05:56,2019-07-05 10:26:06,1209.999999962747,2019-07-05,7,5,10,,,,
213468351687,United States,Mac,социальные сети,2019-07-05 11:58:53,2019-07-05 12:30:36,1902.9999997699633,2019-07-05,7,5,12,,,,
204579228971,Unjted States,Android,organic,2019-07-05 09:44:08,2019-07-05 11:01:29,4641.000000480562,2019-07-05,7,5,11,2019-07-05 09:45:23,4999.0,Debit card,1.0
583129582624,United States,iPhone,социальные сети,2019-07-06 19:32:28,2019-07-06 20:21:05,2916.999999806285,2019-07-06,7,6,20,,,,
634464541401,France,iPhone,реклама у блогеров,2019-07-06 05:59:31,2019-07-06 06:33:31,2039.999999734573,2019-07-06,7,6,6,,,,
868985705649,UK,PC,реклама у блогеров,2019-07-06 21:13:20,2019-07-06 22:51:11,5870.999999460764,2019-07-06,7,6,22,,,,
209718481206,Germany,Android,organic,2019-07-07 00:12:42,2019-07-07 00:14:51,128.99999998044223,2019-07-07,7,7,0,,,,
352450575772,United States,iPhone,социальные сети,2019-07-07 18:07:48,2019-07-07 18:16:59,550.9999999310821,2019-07-07,7,7,18,,,,
452632488280,United States,PC,социальные сети,2019-07-07 17:11:57,2019-07-07 17:57:40,2742.9999999934807,2019-07-07,7,7,17,,,,
781792086606,United States,PC,контекстная реклама,2019-07-07 06:41:06,2019-07-07 07:35:32,3266.000000294298,2019-07-07,7,7,7,,,,
841118709732,germany,PC,organic,2019-07-07 20:25:02,2019-07-07 21:18:28,3206.00000009872,2019-07-07,7,7,21,,,,
173174005547,Unjted States,Mac,organic,2019-07-08 18:04:01,2019-07-08 18:18:45,884.0000004507601,2019-07-08,7,1,18,,,,
193393701052,Unjted States,iPhone,organic,2019-07-08 16:55:16,2019-07-08 17:21:45,1588.9999999199063,2019-07-08,7,1,17,,,,
939300274446,United States,Mac,социальные сети,2019-07-08 00:09:29,2019-07-08 00:21:16,707.0000005653128,2019-07-08,7,1,0,2019-07-08 00:09:29,4999.0,Mobile payments,0.0
890715289945,United States,iPhone,organic,2019-07-08 09:32:41,2019-07-08 10:01:51,1749.9999998370185,2019-07-08,7,1,10,,,,
40547652989,Unjted States,Android,социальные сети,2019-07-09 19:41:38,2019-07-09 21:37:05,6927.00000051409,2019-07-09,7,2,21,,,,
329812499771,United States,iPhone,organic,2019-07-09 20:37:43,2019-07-09 20:56:19,1115.999999991618,2019-07-09,7,2,20,2019-07-09 20:37:54,4999.0,E-wallet,0.0
627998964297,Germany,PC,organic,2019-07-09 00:56:31,2019-07-09 01:16:58,1227.000000164844,2019-07-09,7,2,1,2019-07-09 00:56:31,4999.0,E-wallet,0.0
794823044575,United States,Mac,социальные сети,2019-07-09 23:37:23,2019-07-10 00:23:35,2771.9999998575076,2019-07-09,7,2,0,,,,
966994151892,Frаnce,iPhone,organic,2019-07-09 06:47:36,2019-07-09 07:45:21,3465.0000002933666,2019-07-09,7,2,7,,,,
202451586137,Unjted States,iPhone,organic,2019-07-10 05:40:50,2019-07-10 05:56:51,960.9999995911494,2019-07-10,7,3,5,2019-07-10 05:40:50,5999.0,Cash,0.0
301556224101,United States,iPhone,социальные сети,2019-07-10 13:48:58,2019-07-10 15:00:22,4284.000000008382,2019-07-10,7,3,15,2019-07-10 13:48:58,9999.0,Mobile payments,1.0
681647532284,United States,PC,социальные сети,2019-07-10 13:10:58,2019-07-10 13:33:36,1357.9999999841675,2019-07-10,7,3,13,,,,
233307448916,United States,Mac,социальные сети,2019-07-11 20:21:43,2019-07-11 20:24:16,152.99999993294477,2019-07-11,7,4,20,2019-07-11 20:21:43,4999.0,Mobile payments,1.0
784870260008,UK,iPhone,реклама у блогеров,2019-07-11 08:40:01,2019-07-11 08:46:33,391.99999985285103,2019-07-11,7,4,8,2019-07-11 08:40:01,4999.0,Mobile payments,0.0
24819792083,Unjted States,iPhone,organic,2019-07-12 10:06:13,2019-07-12 10:29:52,1418.9999997848645,2019-07-12,7,5,10,,,,
106276176022,Unjted States,Android,социальные сети,2019-07-12 14:31:02,2019-07-12 14:34:40,218.00000004004687,2019-07-12,7,5,14,,,,
164920808545,Unjted States,Mac,organic,2019-07-12 07:43:01,2019-07-12 07:49:08,366.9999996665865,2019-07-12,7,5,7,2019-07-12 07:43:01,4999.0,E-wallet,1.0
552307919947,United States,iPhone,социальные сети,2019-07-12 19:40:54,2019-07-12 20:17:43,2208.999999635853,2019-07-12,7,5,20,2019-07-12 19:40:54,5999.0,Cash,0.0
843398546256,United States,Mac,социальные сети,2019-07-12 11:46:18,2019-07-12 12:23:25,2227.000000071712,2019-07-12,7,5,12,2019-07-12 11:46:38,4999.0,Credit card,0.0
795615180949,United States,Android,реклама у блогеров,2019-07-12 00:35:59,2019-07-12 00:46:00,601.0000003036112,2019-07-12,7,5,0,,,,
884842432871,Germany,iPhone,контекстная реклама,2019-07-12 08:21:45,2019-07-12 08:24:40,175.00000004656613,2019-07-12,7,5,8,,,,
30873179482,France,PC,organic,2019-07-13 14:41:41,2019-07-13 16:25:23,6221.999999787658,2019-07-13,7,6,16,,,,
